post_id,fact_check_id
8244,50987
1463,50250
1463,50987
8910,50251
17679,50251
9009,50256
21528,50256
21529,50256
21501,50276
21502,50276
7094,50312
7094,50315
21399,50312
21399,50315
9221,50318
8915,50322
8916,50322
15417,50322
5284,50327
5284,50329
27622,50330
2634,50331
6077,50331
9327,50335
3783,50337
2471,50338
27813,50341
27813,51083
9228,50344
9229,50344
8608,50345
12226,50345
7652,50346
7652,50347
7795,50346
7795,50347
6186,50358
14908,50358
18114,50358
1711,50362
7783,50362
22209,50366
444,50367
444,134200
17340,50367
17340,134200
1431,50375
1431,134207
1431,134242
18405,50375
18405,134207
18405,134242
1521,50377
8943,50379
8943,51394
4147,50379
4147,51394
3174,50383
639,50384
6150,50384
17343,50384
1335,50385
583,50386
2741,50386
20923,50386
9764,50391
17273,50391
18402,50391
1400,50394
2443,50394
21830,50394
694,50409
6327,50416
12207,50416
28028,50416
13000,50417
13001,50417
13002,50417
27312,50417
22210,50420
13032,50429
13032,119896
9238,50432
10145,50432
9621,50440
243,50450
7935,50450
9249,50459
26883,50459
2894,50462
4086,50462
8662,50462
9250,50462
13149,50462
13948,50462
22192,50462
27899,50462
20449,50463
27929,50463
3636,50487
3636,51444
13797,50487
13797,51444
17105,50487
17105,51444
27092,50489
487,50493
10029,50494
2828,50496
11034,50496
8875,50498
8875,60075
11537,50498
11537,60075
11538,50498
11538,60075
349,50505
349,92709
16181,50505
16181,92709
7400,50507
2117,50523
2118,50523
5963,50523
6350,50523
13300,50523
3097,50529
7312,50529
9717,50529
13419,50529
9261,50531
9261,118503
17821,50531
17821,118503
5038,50540
17410,50540
6255,50546
5218,50548
5233,50548
10264,50548
12096,50548
18837,50549
16016,50550
9265,50560
13809,50567
3467,50570
13123,50570
853,50582
853,84593
854,50582
854,84593
1856,50582
1856,84593
19717,50582
19717,84593
20892,50582
20892,84593
21483,50582
21483,84593
19166,50593
22318,50593
25627,50593
449,50604
7626,50604
16737,50612
915,50624
2739,50624
162,50625
6174,50632
1696,50635
1696,52244
2197,50636
14791,50636
28031,50636
2753,50637
14817,50637
3286,50638
3287,50638
20332,50638
27433,50638
27434,50638
103,50639
1390,50639
1391,50639
10125,50639
274,50642
5541,50642
14119,50642
17409,50642
6189,50643
9113,50643
3080,50644
3773,50645
15767,50645
6876,50646
7791,50650
21525,50650
8181,50651
9281,50661
13328,50661
14778,50661
27386,50661
8142,50662
22344,50662
10076,50664
20681,50664
17174,50671
17175,50671
17176,50671
17177,50671
5275,50672
9284,50672
896,50677
21584,50677
20266,50678
7682,50686
9288,50686
9781,50686
685,50687
14689,50687
15775,50687
21449,50687
7968,50690
9525,50691
20023,50691
22141,50701
10062,50702
10064,50702
11935,50708
2427,50712
17353,50712
14790,50716
16317,50724
27996,50728
16095,50733
22343,50733
626,50739
626,50743
7952,50739
7952,50743
14690,50740
12084,50741
3678,50750
13874,50752
18215,50752
13017,50760
26976,50761
26977,50761
11722,50763
17110,50763
9298,50767
9322,50767
27710,50767
6,50769
633,50769
13801,50774
18335,50774
3348,50777
3349,50777
9302,50777
11172,50779
8904,50789
20551,50789
1225,50790
7821,50790
14202,50790
20615,50792
1386,50794
1396,50794
15662,50795
60,50802
907,50808
9311,50808
9312,50808
4487,50816
4908,50818
16732,50818
238,50822
17256,50826
22163,50826
27646,50826
4406,50828
8010,50834
11330,50837
7644,50851
8764,50851
9321,50851
931,50856
932,50856
5774,50856
7904,50856
18286,50856
18418,50856
5657,50866
6257,50866
7741,50866
9213,50868
22180,50868
15624,50869
15624,96844
25636,96844
17627,96844
15623,96844
15540,96844
25913,50883
25915,50883
2635,50884
16225,50884
22231,50884
10368,50887
8234,50889
17978,50889
1801,50897
14157,50897
14792,50897
851,50900
27876,50900
25860,50901
7825,50902
7826,50902
4408,50908
8428,50908
11721,50908
25821,50908
9332,50911
20022,50912
27877,50912
9402,50914
9402,51305
9403,50914
9403,51305
10186,50914
10186,51305
13173,50915
27448,50916
909,50929
6461,50929
13870,50929
22374,50929
3182,50932
3183,50932
10792,50932
3688,50940
9271,50940
8260,50941
8261,50941
1375,50944
1375,84817
1376,50944
1376,84817
13495,50944
13495,84817
3674,50946
9010,50946
8992,50953
9615,50953
18190,50956
3535,50958
21928,50958
9345,50960
14268,50960
12496,50961
12496,63173
16521,50961
16521,63173
20102,50964
7207,50965
2476,50966
6872,50968
6872,113031
9348,50968
9348,113031
3657,50968
3657,113031
6846,50968
6846,113031
14079,50972
3,50973
9347,50976
10913,50980
11745,50980
22175,50980
22208,50980
22213,50980
5300,50981
18866,50981
27304,50982
18611,50984
20141,50988
22177,50988
27268,50990
27268,51000
16417,50995
17151,50995
856,50998
857,50998
3683,50998
13488,50998
8082,51002
16144,51002
16380,51002
17153,51016
17154,51016
350,51017
8100,51017
8911,51019
7294,51020
240,51023
9834,51023
1811,51024
13827,51024
8429,51025
9350,51025
8130,51026
9006,51026
17278,51026
9166,51028
11354,51028
8416,51031
14522,51031
792,51033
13438,51033
652,51035
9032,51036
13182,51036
21492,51036
1099,51037
18111,51039
8706,51040
3598,51060
8580,51060
477,51066
1598,51066
10107,51066
10488,51066
2809,51067
5913,51067
10474,51067
603,51068
12166,51068
15692,51068
21936,51073
21936,51079
17281,51073
17281,51079
756,51073
756,51079
5450,51073
5450,51079
9360,51075
8917,51077
8917,74991
8918,51077
8918,74991
8971,51077
8971,74991
3492,51082
9814,51082
16287,51082
27868,51082
16213,51087
16213,137248
22206,51087
22206,137248
9059,51087
9059,137248
22205,51087
22205,137248
8895,51090
9205,51090
16981,51093
627,51097
7214,51097
16769,51097
1020,51100
9240,51106
9444,51106
10069,51106
10066,51114
22484,51117
3359,51118
3867,51118
5628,51120
5628,141252
9081,51120
9081,141252
8263,51126
14732,51126
9033,51138
9370,51138
10061,51138
27720,51138
910,51144
2750,51145
9415,51145
13200,51145
20270,51145
20304,51145
13358,51148
13820,51148
27562,51148
9630,51155
13759,51158
15410,51158
21582,51159
28055,51159
5390,51160
9919,51160
9924,51160
9232,51162
9373,51162
27997,51162
27521,51165
28080,51165
607,51169
1058,51169
16364,51169
657,51170
657,68159
2464,51170
2464,68159
25983,51170
25983,68159
474,51172
911,51173
18931,51175
8926,51178
462,51180
9380,51181
9818,51185
25619,51185
13359,51191
15427,51191
17564,51191
22382,51191
9383,51194
1345,51195
18452,51195
27879,51195
4383,51199
15946,51201
6170,51203
908,51204
4994,51204
17286,51204
10332,51215
10332,57134
3804,51215
3804,57134
20186,51234
1637,51235
9242,51235
13486,51235
16288,51235
17844,51236
5397,51238
5948,51238
5949,51238
9387,51238
20339,51238
10153,51239
9243,51241
16586,51241
9388,51243
2815,51244
5249,51244
446,51247
13877,51247
1258,51252
17173,51252
999,51253
9226,51253
17386,51253
11276,51254
16754,51254
783,51256
19988,51258
17437,51260
25872,51260
806,51261
7109,51261
8127,51261
695,51262
18145,51262
27687,51264
2475,51266
3038,51268
22278,51268
1084,51269
1084,139835
13281,51269
13281,139835
22222,51271
1442,51273
8235,51273
11516,51273
27616,51273
26780,51274
26781,51274
3839,51280
10977,51283
1785,51289
16401,51291
22501,51302
285,51306
19855,51309
22320,51310
3088,51311
1108,51312
21537,51312
16934,51316
16934,51345
17928,51316
17928,51345
4793,51320
11114,51321
11115,51321
12420,51321
2453,51322
2761,51322
12344,51323
12345,51323
5302,51327
5302,51328
5302,109618
8954,51327
8954,51328
8954,109618
8931,51327
8931,51328
8931,109618
13015,51331
13016,51331
21434,51332
27508,51334
4394,51338
9247,51340
8802,51346
14068,51346
17179,51346
17779,51346
5003,51347
8317,51347
9108,51347
10743,51347
16318,51347
21825,51347
6142,51352
168,51355
2776,51355
2180,51357
7049,51357
3115,51363
9409,51363
11352,51363
9175,51364
14782,51364
18214,51364
13336,51366
14127,51366
26935,51366
27270,51366
3673,51367
3673,146937
20887,51367
20887,146937
9046,51367
9046,146937
651,51372
651,137065
1477,51372
1477,137065
20239,51372
20239,137065
25884,51372
25884,137065
9414,51379
6880,51381
3401,51386
7982,51392
7982,137413
9048,51396
19082,51396
20260,51396
20696,51396
17659,51406
17660,51406
27944,51406
1545,51417
1545,82003
9513,51418
9514,51418
14413,51422
5189,51423
13522,51431
709,51432
9430,51432
13732,51433
13733,51433
26985,51433
27522,51433
18137,51434
7770,51436
10863,51436
11127,51436
22158,51436
27967,51436
2827,51439
2897,51440
3750,51440
13304,51442
16472,51442
16760,51442
18320,51442
3082,51447
21479,51448
21538,51448
16588,51449
16677,51449
22032,51449
9441,51462
12983,51464
17359,51464
17094,51465
13146,51486
8245,51491
8245,81971
9963,51498
25978,51498
3081,51501
7209,51501
11372,51501
13140,51501
17248,51501
22275,51501
7195,51516
18399,51516
21764,51516
26907,51516
9051,51521
22342,51521
13124,51523
13124,81888
13274,51523
13274,81888
3132,51525
8940,51525
8941,51525
1159,51526
22330,51526
22331,51526
1889,51528
21925,51528
396,51529
397,51529
21543,51529
21803,51529
1896,51530
13789,51530
2900,51531
2900,81896
13490,51531
13490,81896
13491,51531
13491,81896
13492,51531
13492,81896
16303,51531
16303,81896
27236,51531
27236,81896
8230,51531
8230,81896
8643,51533
12190,51533
25990,51533
2831,51535
2831,138751
22491,51535
22491,138751
27741,51535
27741,138751
9439,51535
9439,138751
3740,51543
9776,51549
4997,51551
14253,51551
8945,51552
9448,51552
9548,51556
25581,51556
3719,51557
3391,51558
22503,51558
7377,51559
13318,51560
15664,51561
18292,51561
3104,51562
3776,51563
21487,51563
3114,51564
9259,51564
3231,51565
10132,51565
10133,51565
7619,51566
7620,51566
15684,51567
7901,51568
9038,51569
9038,136986
9039,51569
9039,136986
18135,51573
13043,51575
13043,81823
13042,51575
13042,81823
13044,51575
13044,81823
5357,51577
5358,51577
9446,51577
3710,51579
3710,95425
9359,51583
9940,51589
6012,51608
6013,51608
15431,51609
25597,51609
9633,51618
5651,51619
5651,52536
6017,51619
6017,52536
6018,51619
6018,52536
121,51619
121,52536
20616,51619
20616,52536
5070,51619
5070,52536
27829,51622
21442,51632
21451,51632
28039,51632
12160,51635
12160,113033
15377,51635
15377,113033
25644,51644
27118,51644
25650,51655
11623,51658
19592,51658
25322,193366
19621,51670
19621,68704
26497,51671
13116,51705
4503,51707
7755,51707
13220,51707
13221,51707
21947,51731
1518,51735
13738,51735
28010,51735
4154,51736
4154,105705
4154,117677
4154,152611
5845,51740
7796,51757
9458,51757
22200,51843
13756,51846
9469,51847
20935,51847
20284,51851
21562,51864
828,51919
828,51921
828,51922
6776,51919
6776,51921
6776,51922
13101,51919
13101,51921
13101,51922
9487,51980
11789,51984
11789,73809
11789,92753
20547,51984
20547,73809
20547,92753
20894,51984
20894,73809
20894,92753
4544,51984
4544,73809
4544,92753
1350,52015
1350,59094
1350,69412
1351,52015
1351,59094
1351,69412
18870,52015
18870,59094
18870,69412
13650,52015
13650,59094
13650,69412
6100,52037
9492,52038
9493,52038
15223,52044
15223,54599
4208,52047
4208,59355
9483,52047
9483,59355
26831,52047
26831,59355
26992,52047
26992,59355
17201,52064
9499,52066
17227,52066
2143,52069
9500,52069
15602,52069
8842,52073
12627,52073
4461,52084
7112,52115
7112,108521
7112,113829
17447,52115
17447,108521
17447,113829
15627,52134
15627,63127
20429,52134
20429,63127
26943,52150
9455,52153
17856,52153
4353,52164
6407,52164
14218,52186
11243,52187
12717,52187
2915,52193
11497,52200
17919,52200
5335,52261
6326,52261
6650,52261
924,52262
7498,52262
8867,52271
27239,52272
13602,52280
10434,52281
925,52285
21462,52287
1663,52290
1664,52290
3806,52290
8413,52293
10660,52312
12565,52312
8960,52328
9527,52331
443,52359
1555,52368
13290,52368
10140,52387
27866,52387
24209,52396
24210,52396
10775,52397
24697,52398
24788,52398
24789,52398
7259,52406
17,52407
2849,52407
4796,52407
9667,52407
22276,52407
926,52412
3836,52412
8180,52413
16308,52413
20572,52414
4462,52415
9538,52417
2188,52421
7932,52421
13652,52426
14861,52426
15254,52426
278,52438
14932,52438
9546,52448
3682,52449
27540,52449
20044,52459
27465,52460
10147,52461
19143,52462
154,52463
842,52463
13398,52463
19874,52463
27702,52465
27335,52466
17875,52481
26854,52481
26855,52481
1469,52482
1469,86813
16501,52482
16501,86813
7367,52483
27316,52483
3221,52484
9555,52484
9556,52484
6185,52485
1373,52501
1373,52505
14609,52501
14609,52505
9613,52501
9613,52505
3662,52504
14114,52504
862,52506
8963,52506
14399,52506
17363,52506
4926,52507
18099,52511
18100,52511
27477,52511
16452,52515
9587,52519
25953,52522
9510,52526
9565,52526
9566,52526
929,52528
9086,52528
3291,52532
3292,52532
9269,52535
16171,52541
130,52547
130,84363
1799,52547
1799,84363
22350,52548
10399,52553
11574,52553
27982,52557
9569,52558
9569,107157
5431,52560
8962,52560
8973,52560
31,52561
32,52561
3248,52561
5102,52561
27057,52561
9938,52564
9939,52564
9941,52564
17805,52564
18499,52565
5205,52566
11017,52571
12304,52572
13408,52578
5519,52581
9585,52581
10117,52583
14138,52606
14533,52606
5295,52609
9290,52609
22345,52609
5775,52610
1511,52611
9964,52611
17117,52618
17467,52618
20556,52618
5643,52619
5644,52619
9599,52619
25729,52623
2424,52626
5791,52626
22365,52626
20140,52629
20140,54431
7934,52632
15288,52633
17439,52633
28085,52635
22504,52640
27913,52640
18512,52669
18512,153622
22185,52669
22185,153622
22186,52669
22186,153622
3746,52671
7111,52671
9540,52671
10266,52678
15777,52678
9568,52688
9787,52689
3483,52697
14797,52697
8186,52699
22008,52701
22009,52701
9443,52708
17472,52708
371,52718
914,52718
9417,52718
21446,52720
15321,52734
15321,84345
15321,118463
26031,52734
26031,84345
26031,118463
13866,52734
13866,84345
13866,118463
26032,52734
26032,84345
26032,118463
4775,52742
14986,52749
28060,52749
4441,52755
5639,52763
5639,85244
14009,52763
14009,85244
20642,52763
20642,85244
12025,52772
16273,52772
4492,52777
5091,52777
21357,52777
27681,52777
7524,52786
9571,52786
15373,52797
9673,52801
9674,52801
849,52812
10031,52812
9456,52822
7761,52823
7762,52823
9692,52837
9693,52837
2425,52838
6259,52838
21361,52838
4451,52840
18311,52840
20199,52840
3257,52842
3274,52842
9526,52846
3277,52849
3277,52861
8059,52849
8059,52861
10335,52849
10335,52861
9701,52853
21083,52853
16883,52854
20451,52854
16454,52855
142,52866
27516,52866
5071,52867
3037,52872
20105,52872
1832,52873
11474,52873
18445,52873
27566,52873
9659,52879
16986,52879
17656,52879
18454,52879
22499,52882
11201,52899
26818,52899
8801,52910
8801,112594
8801,121817
8801,151251
11378,52910
11378,112594
11378,121817
11378,151251
10353,52917
20103,52917
17259,52930
17259,147498
26010,52930
26010,147498
9003,52933
9003,80871
9003,80873
26970,52933
26970,80871
26970,80873
1697,52934
1698,52934
1915,52936
5108,52936
27975,52936
632,52937
15277,52937
3476,52938
14772,52938
18934,52938
27400,52938
27833,52938
9713,52941
4955,53007
9524,53007
968,53051
8996,53051
970,53063
1201,53064
27585,53064
3784,53070
17223,53098
2785,53129
2785,128676
2993,53129
2993,128676
6636,53129
6636,128676
5981,53164
12806,53168
12806,53170
12806,145121
12807,53168
12807,53170
12807,145121
21996,53169
27857,53203
27857,53204
13635,53238
18108,53238
21581,53238
949,53247
9771,53247
17964,53247
21540,53247
16344,53261
16690,53261
9704,53264
9784,53278
4174,53293
8554,53293
8885,53293
27552,53293
9161,53317
12185,53322
98,53337
8558,53337
18714,53337
5659,53342
5661,53342
15655,53350
161,53363
275,53363
290,53363
21485,53363
5663,53366
9035,53366
20518,53366
11126,53368
5236,53372
5236,137732
6232,53372
6232,137732
18077,53379
6302,53386
8453,53390
12986,53390
13279,53390
18152,53390
16790,53398
4885,53401
6336,53401
9107,53401
1240,53404
1241,53404
9825,53405
9826,53405
7412,53416
7412,53418
9828,53416
9828,53418
22154,53416
22154,53418
21834,106177
21835,106177
11264,53466
19404,53469
1820,53471
3594,53474
9002,53474
14781,53474
850,53494
9838,53494
9539,53498
9969,53511
9970,53511
9971,53511
379,53516
8977,53516
18126,53516
22372,53516
5528,53517
5528,53518
879,53517
879,53518
18012,53519
5356,53544
18391,53544
15694,53562
1625,53563
15916,53563
18831,53563
27673,53563
27715,53563
9859,53568
15824,53589
21805,53589
9889,53617
15547,53617
17594,53634
2838,53643
9899,53643
9900,53643
9901,53643
6805,53662
12027,53662
14775,53662
15998,53662
16753,53662
9911,53678
20240,53681
20240,152502
7756,53682
7756,80290
7971,53682
7971,80290
7974,53682
7974,80290
7975,53682
7975,80290
7976,53682
7976,80290
7980,53682
7980,80290
19101,53682
19101,80290
5304,53682
5304,80290
7977,53682
7977,80290
7978,53682
7978,80290
7973,53682
7973,80290
7979,53682
7979,80290
7955,53683
20687,53683
22106,53683
6111,53684
13473,53684
16802,53684
9769,53686
17652,53686
20594,53686
10150,53688
13452,53688
13832,53690
17129,53691
17130,53691
17131,53691
9017,53692
13126,53692
14056,53692
3299,53693
9506,53695
9507,53695
8221,53697
9375,53697
11000,53698
1244,53699
1515,53699
4668,53704
12534,53706
13247,53706
22498,53706
13313,53708
18872,53708
17690,53711
17690,123865
9640,53711
9640,123865
9931,53712
12976,53712
7222,53713
22493,53713
591,53714
7945,53714
11146,53714
19735,53714
5289,53719
5290,53719
5291,53719
9809,53725
12187,53726
9644,53731
9644,137586
11530,53731
11530,137586
9363,53731
9363,137586
13072,53732
13073,53732
13074,53732
13075,53732
14984,53732
3165,53733
22232,53733
7931,53736
25956,53736
13933,53739
13933,59021
7746,53744
15826,53744
20227,53744
27438,53746
27438,54173
27437,53746
27437,54173
10142,53747
10142,100748
14122,53748
14122,54656
8262,53748
8262,54656
13288,53749
8279,53751
8280,53751
8281,53751
15255,53751
9333,53753
22366,53753
6751,53756
10524,53756
9948,53757
9949,53757
9950,53757
9951,53757
19167,53758
19167,59991
10109,53763
3811,53764
3811,53942
3811,59089
3811,152526
3812,53764
3812,53942
3812,59089
3812,152526
27361,53764
27361,53942
27361,59089
27361,152526
13927,53765
14867,53765
14396,53766
14878,53766
14879,53766
14880,53766
1245,53770
26030,53770
18334,53771
19123,53772
19123,124625
19123,137656
19124,53772
19124,124625
19124,137656
19122,53772
19122,124625
19122,137656
7624,53773
1734,53774
1734,59888
5101,53774
5101,59888
15564,53774
15564,59888
17769,53774
17769,59888
20215,53774
20215,59888
20228,53774
